ACK_ID,FORM_PLAN_YEAR_BEGIN_DATE,FORM_TAX_PRD,TYPE_PLAN_ENTITY_CD,TYPE_DFE_PLAN_ENTITY_CD,INITIAL_FILING_IND,AMENDED_IND,FINAL_FILING_IND,SHORT_PLAN_YR_IND,COLLECTIVE_BARGAIN_IND,F5558_APPLICATION_FILED_IND,EXT_AUTOMATIC_IND,DFVC_PROGRAM_IND,EXT_SPECIAL_IND,EXT_SPECIAL_TEXT,PLAN_NAME,SPONS_DFE_PN,PLAN_EFF_DATE,SPONSOR_DFE_NAME,SPONS_DFE_DBA_NAME,SPONS_DFE_CARE_OF_NAME,SPONS_DFE_MAIL_US_ADDRESS1,SPONS_DFE_MAIL_US_ADDRESS2,SPONS_DFE_MAIL_US_CITY,SPONS_DFE_MAIL_US_STATE,SPONS_DFE_MAIL_US_ZIP,SPONS_DFE_MAIL_FOREIGN_ADDR1,SPONS_DFE_MAIL_FOREIGN_ADDR2,SPONS_DFE_MAIL_FOREIGN_CITY,SPONS_DFE_MAIL_FORGN_PROV_ST,SPONS_DFE_MAIL_FOREIGN_CNTRY,SPONS_DFE_MAIL_FORGN_POSTAL_CD,SPONS_DFE_LOC_US_ADDRESS1,SPONS_DFE_LOC_US_ADDRESS2,SPONS_DFE_LOC_US_CITY,SPONS_DFE_LOC_US_STATE,SPONS_DFE_LOC_US_ZIP,SPONS_DFE_LOC_FOREIGN_ADDRESS1,SPONS_DFE_LOC_FOREIGN_ADDRESS2,SPONS_DFE_LOC_FOREIGN_CITY,SPONS_DFE_LOC_FORGN_PROV_ST,SPONS_DFE_LOC_FOREIGN_CNTRY,SPONS_DFE_LOC_FORGN_POSTAL_CD,SPONS_DFE_EIN,SPONS_DFE_PHONE_NUM,BUSINESS_CODE,ADMIN_NAME,ADMIN_CARE_OF_NAME,ADMIN_US_ADDRESS1,ADMIN_US_ADDRESS2,ADMIN_US_CITY,ADMIN_US_STATE,ADMIN_US_ZIP,ADMIN_FOREIGN_ADDRESS1,ADMIN_FOREIGN_ADDRESS2,ADMIN_FOREIGN_CITY,ADMIN_FOREIGN_PROV_STATE,ADMIN_FOREIGN_CNTRY,ADMIN_FOREIGN_POSTAL_CD,ADMIN_EIN,ADMIN_PHONE_NUM,LAST_RPT_SPONS_NAME,LAST_RPT_SPONS_EIN,LAST_RPT_PLAN_NUM,ADMIN_SIGNED_DATE,ADMIN_SIGNED_NAME,SPONS_SIGNED_DATE,SPONS_SIGNED_NAME,DFE_SIGNED_DATE,DFE_SIGNED_NAME,TOT_PARTCP_BOY_CNT,TOT_ACTIVE_PARTCP_CNT,RTD_SEP_PARTCP_RCVG_CNT,RTD_SEP_PARTCP_FUT_CNT,SUBTL_ACT_RTD_SEP_CNT,BENEF_RCVG_BNFT_CNT,TOT_ACT_RTD_SEP_BENEF_CNT,PARTCP_ACCOUNT_BAL_CNT,SEP_PARTCP_PARTL_VSTD_CNT,CONTRIB_EMPLRS_CNT,TYPE_PENSION_BNFT_CODE,TYPE_WELFARE_BNFT_CODE,FUNDING_INSURANCE_IND,FUNDING_SEC412_IND,FUNDING_TRUST_IND,FUNDING_GEN_ASSET_IND,BENEFIT_INSURANCE_IND,BENEFIT_SEC412_IND,BENEFIT_TRUST_IND,BENEFIT_GEN_ASSET_IND,SCH_R_ATTACHED_IND,SCH_MB_ATTACHED_IND,SCH_SB_ATTACHED_IND,SCH_H_ATTACHED_IND,SCH_I_ATTACHED_IND,SCH_A_ATTACHED_IND,NUM_SCH_A_ATTACHED_CNT,SCH_C_ATTACHED_IND,SCH_D_ATTACHED_IND,SCH_G_ATTACHED_IND,FILING_STATUS,DATE_RECEIVED,VALID_ADMIN_SIGNATURE,VALID_DFE_SIGNATURE,VALID_SPONSOR_SIGNATURE,ADMIN_PHONE_NUM_FOREIGN,SPONS_DFE_PHONE_NUM_FOREIGN,ADMIN_NAME_SAME_SPON_IND,ADMIN_ADDRESS_SAME_SPON_IND,PREPARER_NAME,PREPARER_FIRM_NAME,PREPARER_US_ADDRESS1,PREPARER_US_ADDRESS2,PREPARER_US_CITY,PREPARER_US_STATE,PREPARER_US_ZIP,PREPARER_FOREIGN_ADDRESS1,PREPARER_FOREIGN_ADDRESS2,PREPARER_FOREIGN_CITY,PREPARER_FOREIGN_PROV_STATE,PREPARER_FOREIGN_CNTRY,PREPARER_FOREIGN_POSTAL_CD,PREPARER_PHONE_NUM,PREPARER_PHONE_NUM_FOREIGN,TOT_ACT_PARTCP_BOY_CNT,SUBJ_M1_FILING_REQ_IND,COMPLIANCE_M1_FILING_REQ_IND,M1_RECEIPT_CONFIRMATION_CODE,ADMIN_MANUAL_SIGNED_DATE,ADMIN_MANUAL_SIGNED_NAME,LAST_RPT_PLAN_NAME,SPONS_MANUAL_SIGNED_DATE,SPONS_MANUAL_SIGNED_NAME,DFE_MANUAL_SIGNED_DATE,DFE_MANUAL_SIGNED_NAME
"20180405125637P030022465773001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"K & L'S BRICKOVEN BISTRO, INC. 401K PROFIT SHARING PLAN","001","2014-07-03","K & LS BRICKOVEN BISTRO, INC.",,,"5305 W. TRAPNELL RD",,"DOVER","FL","33527",,,,,,,,,,,,,,,,,,"471247718","9788958088","454210",,,,,,,,,,,,,,,,,,,"2018-04-05T12:54:52-0500","KEN ROBICHAUD",,,,,1,1,0,0,1,0,1,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180406121618P030002027209001","2012-12-01","2013-11-30","2",,"0","1","0","0","0","0","0","0","0",,"OKEMO MOUNTAIN EMPLOYEE HEALTH CARE PLAN","501","1990-12-01","OKEMO LIMITED LIABILITY COMPANY",,,"77 OKEMO RIDGE ROAD",,"LUDLOW","VT","05149",,,,,,,,,,,,,,,,,,"320001756","8022284041","713900",,,,,,,,,,,,,,,,,,,"2018-04-06T12:15:54-0500","EARL PERKINS","2018-04-06T12:15:54-0500","EARL PERKINS",,,272,272,,,272,,,,,,,"4A4D4B4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-04-06","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,"2",,,,,,,,,
"20180125123712P030048044849001","2013-01-01","2013-12-31","2",,"0","0","0","0","0","0","0","1","0",,"KRAFT FOODS GROUP, INC. SEVERANCE PAY PLAN FOR SALARIED EXEMPT EMPLOYEES","557","1991-01-01","KRAFT FOODS GROUP, INC.",,,"200 E RANDOLPH, SUITE 7600",,"CHICAGO","IL","606017720",,,,,,,,,,,,,,,,,,"363083135","8476462000","424400","KRAFT FOODS GROUP, INC. ADMINISTRATIVE COMMITTEE",,"200 E RANDOLPH, SUITE 7600",,"CHICAGO","IL","606017720",,,,,,,"363083135","8476462000",,,,"2018-01-25T12:36:36-0600","STEVE CRUCITT",,,,,6252,5466,65,38,5569,,,,,,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-01-25","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,5608,"2",,,,,,,,,
"20180406145345P030035815921001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WALLBOARD SPECIALTIES, INC. PROFIT SHARING PLAN","001","1992-01-01","WALLBOARD SPECIALTIES, INC.",,,"23759 W. 81 TERRACE",,"SHAWNEE","KS","66227",,,,,,,,,,,,,,,,,,"481001060","9134225023","238300",,,,,,,,,,,,,,,,,,,"2018-04-06T14:49:54-0500","KEVIN D. HILLHOUSE",,,,,15,13,0,0,13,0,13,13,0,,"2A2E2F2G2J2K2R2T3D",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-04-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,12,,,,,,,,,,
"20180125134148P030048733927001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DECATUR TOWNSHIP PENSION PLAN","001","1992-12-28","DECATUR TOWNSHIP PENSION PLAN",,,"3585 US HIGHWAY 522 N",,"LEWISTOWN","PA","170448814",,,,,,,"1900 SNOOK ROAD",,"MCCLURE","PA","17841",,,,,,,"236050489","7175435442","813000",,,,,,,,,,,,,,,,,,,"2018-01-25T13:40:34-0600","MICHELLE SNOOK",,,,,2,2,1,0,3,0,3,2,0,,"2E",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-01-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180407114439P030024414957001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MAGIC MYWAY, INC. PROFIT SHARING PLAN","001","2007-05-21","MAGIC MYWAY, INC.",,,"104 FIRESIDE DRIVE",,"MCMURRAY","PA","15317",,,,,,,,,,,,,,,,,,"711024256","4124275719","493100",,,,,,,,,,,,,,,,,,,"2018-04-07T12:42:30-0500","EDWARD M. SICKMUND",,,,,5,4,0,1,5,0,5,4,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180327135004P030018874711001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE HEALTH ASSOCIATES, P.A. PROFIT SHARING PLAN AND TRUST","001","1995-01-01","THE HEALTH ASSOCIATES, P.A.",,,"2700 QUARRY LAKE DR STE 200",,"BALTIMORE","MD","212093762",,,,,,,,,,,,,,,,,,"521905823","4104155816","621111","STEPHEN GLASSER, ET AL",,"2700 QUARRY LAKE DRIVE, SUITE 200",,"BALTIMORE","MD","212093762",,,,,,,"521926990","4104155807",,,,"2018-03-27T13:47:37-0500","STEPHEN GLASSER",,,,,13,10,0,2,12,0,12,12,0,,"2A2E2G3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-27","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,
"20180117125428P040015943949001","2005-11-01","2006-10-31","1",,"0","0","0","0","0","0","0","1","0",,"COVENANT SECURITY SERVICES LTD","601","1995-07-01","COVENANT SERVICES WORLDWIDE",,,"400 QUADRANGLE DRIVE",,"BOLINGBROOK","IL","60440",,,,,,,,,,,,,,,,,,"161646411","6307710800","561600",,,,,,,,,,,,,,,,,,,,,,,,,1429,1429,0,0,1429,,,,,,,"4A4B4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","1","0","0","FILING_RECEIVED","2018-01-17",,,,,,"1",,,,,,,,,,,,,,,,,1429,,,,"2018-01-17T06:00:00-0600","JERRY PARK",,,,,
"20180125171822P040047728663001","2017-01-01","2017-11-01","2",,"0","0","1","1","0","0","0","0","0",,"TRAILPATH INCORPORATED 401(K) PROFIT SHARING PLAN","001","2013-03-13","TRAILPATH INCORPORATED",,,"113 N JOHNSON RD",,"STERLING","VA","20164",,,,,,,,,,,,,,,,,,"462314325","7036159629","611000",,,,,,,,,,,,,,,,,,,"2018-01-25T17:07:57-0600","TODD GALLANT",,,,,1,0,0,0,0,0,0,0,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-01-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180118144221P040033200455001","2017-07-01","2017-07-01","2",,"0","0","1","1","0","0","0","0","0",,"OHIO MEDICAL TRANSPORTATION, INC. DBA MED FLIGHT MONEY PURCHASE PENSION TRUST","001","1995-04-01","OHIO MEDICAL TRANSPORTATION, INC. DBA MEDFLIGHT",,,"2827 WEST DUBLIN-GRANVILLE RD",,"COLUMBUS","OH","43235",,,,,,,,,,,,,,,,,,"311428613","6147917700","481000",,,,,,,,,,,,,,,,,,,"2018-01-18T14:35:30-0600","JOHN LINDAMAN","2018-01-18T14:35:30-0600","JOHN LINDAMAN",,,172,0,0,0,0,0,0,0,0,,"2C2G3D",,"1",,,,"1",,"1",,,,,"1",,"1","2",,"1",,"FILING_RECEIVED","2018-01-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180330143513P030014126413001","2009-04-01","2010-03-31","2",,"0","0","0","0","0","0","0","1","0",,"FORMAN WATKINS & KRUTZ, LLP LIFE PLAN","504","1988-04-01","FORMAN WATKINS & KRUTZ, LLP",,,"210 EAST CAPITOL STREET, SUITE 2200",,"JACKSON","MS","39201",,,,,,,,,,,,,,,,,,"200065886","6019608600","541110",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4B4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-03-30",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-03-30T11:00:00-0500","ROBERT GATHINGS",,,,,
"20180329142016P030011677871001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JON F. COBB PROFIT SHARING PLAN","001","1978-12-29","JON F. COBB",,,"4625 GREENVILLE AVE., SUITE 306",,"DALLAS","TX","75206",,,,,,,,,,,,,,,,,,"752064684","2143681423","211110",,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,0,,"2E2F2G3B3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-29",,,,,,"1",,,,,,,,,,,,,,,,,1,,,,"2018-03-27T07:00:00-0500","JON F. COBB",,"2018-03-27T07:00:00-0500","JON F. COBB",,
"20180129134207P040055864199001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CHARLES STUHLBERG, INC. EMPLOYEES' PROFIT SHARING PLAN","001","1981-04-01","CHARLES STUHLBERG, INC.",,,"P.O. BOX 629",,"SUN VALLEY","ID","833530629",,,,,,,,,,,,,,,,,,"820304723","2087264568","442110",,,,,,,,,,,,,,,,,,,"2018-01-29T13:38:16-0600","CHARLES STUHLBERG",,,,,11,5,0,5,10,0,10,10,0,,"2E3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-01-29","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180116085743P030028934593001","2017-02-01","2017-03-31","2",,"0","0","1","1","0","0","0","0","0",,"QUINTIQ LLC HEALTH AND WELFARE PLAN","501","2005-10-01","QUINTIQ LLC",,,"201 KING OF PRUSSIA ROAD","SUITE 500","RADNOR","PA","19087",,,,,,,,,,,,,,,,,,"980458114","6109648111","541511",,,,,,,,,,,,,,,,,,,,,,,,,116,0,0,0,0,,,,,,,"4A4B4D4E4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-01-16",,,,,,"1",,,,,,,,,,,,,,,,,110,"2",,,"2017-01-12T06:00:00-0600","ERIC WUEST",,,,,
"20180129152831P040062884305001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"REIS TRUCKING, INC. PROFIT SHARING PLAN","001","1998-01-01","REIS TRUCKING, INC.",,,"10080 VALLEY JUNCTION ROAD",,"CLEVES","OH","450029406",,,,,,,,,,,,,,,,,,"311003140","5133531960","484200",,,,,,,,,,,,,,,,,,,"2018-01-29T15:25:12-0600","PAUL REIS",,,,,26,20,0,5,25,0,25,25,0,,"2A2E2J3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-01-29","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,22,,,,,,,,,,
"20180116102131P030013898127001","2017-01-01","2017-12-31","2",,,,"1",,,,,,,,"TRI-STATE 1ST BANC, INC. EMPLOYEE STOCK OWNERSHIP PLAN","003","1989-01-01","FARMERS NATIONAL BANK OF CANFIELD",,,"20 SOUTH BROAD STREET",,"CANFIELD","OH","44406",,,,,,,,,,,,,,,,,,"340214400","3307028429","522110",,,,,,,,,,,,,,,,,,,"2018-01-16T10:19:48-0600","MARK A. NICASTRO",,,,,36,0,0,0,0,,0,0,0,,"2E",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-01-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,21,,,,,,,,,,
"20180725103600P030081019783001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"HEWITT SCHOOL DEFINED CONTRIBUTION RETIREMENT PLAN","001","1955-01-01","THE HEWITT SCHOOL",,,"45 EAST 75TH STREET",,"NEW YORK","NY","10021",,,,,,,,,,,,,,,,,,"131658789","2122881919","611000",,,,,,,,,,,,,,,,,,,"2018-07-25T10:35:05-0500","DOUG ODOM",,,,,435,131,0,318,449,0,449,449,0,,"2L2G2C2F",,"1","0","0","0","1","0","0","0","1","0","0","1","0","1","2","1","1","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,189,,,,,,,,,,
"20180725105128P030060798749001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"JETPAY CORPORATION MEDICAL AND DENTAL PLAN","502","2015-01-01","JETPAY CORPORATION",,,"7450 TILGHMAN STREET, SUITE 170",,"ALLENTOWN","PA","18106",,,,,,,,,,,,,,,,,,"900632274","6107979500","541214",,,,,,,,,,,,,,,,,,,"2018-07-25T10:47:20-0500","GREGORY KRZEMIEN",,,,,162,0,0,0,0,,,,,,,"4A4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,162,"2",,,,,,,,,
"20180725145020P040081028823001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"MCCORMICK DISTILLING COMPANY INC. EMPLOYEE BENEFITS PLAN","501","2003-10-01","MCCORMICK DISTILLING COMPANY INC.",,,"ONE MCCORMICK LANE",,"WESTON","MO","64098",,,,,,,"ONE MCCORMICK LANE",,"WESTON","MO","64098",,,,,,,"431624985","8166402276","312140",,,,,,,,,,,,,,,,,,,"2018-07-25T14:47:39-0500","ALLAN HUNDLEY",,,,,147,154,0,0,154,0,154,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","1","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,147,"2",,,,,,,,,
"20180725133436P030060952941001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FERNANDO YSERN BORRAS RETIREMENT PLAN","001","1994-01-01","FERNANDO YSERN BORRAS",,,"PO BOX 8969",,"CAGUAS","PR","00726",,,,,,,,,,,,,,,,,,"660610616","7877462021","621111",,,,,,,,,,,,,,,,,,,"2018-07-25T13:30:34-0500","FERNANDO YSERN","2018-07-25T13:30:34-0500","FERNANDO YSERN",,,4,4,,,4,,4,,,,"2C2E3B",,"1",,"1",,"1",,"1",,,,,,"1","1","1",,,,"FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180725152409P030061112301001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FRANKS DETAIL HEALTH AND WELFARE PLAN","501","2015-01-01","FRANKS DETAIL",,,"7730 ORANGE TREE LANE",,"ORLANDO","FL","32819",,,,,,,,,,,,,,,,,,"593471557","8049058770","441300",,,,,,,,,,,,,,,,,,,"2018-07-25T15:23:31-0500","DIANE WILLIAMS",,,,,147,200,0,0,200,,,,,,,"4A4D4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,147,"2",,,,,,,,,
"20180508051907P030054233239001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PHOENIX REHABILITATION AND HEALTH SERVICES, INC. BENEFIT PLAN","501","1999-01-01","PHOENIX REHABILITATION AND HEALTH SERVICES, INC",,,"430 INNOVATION DR",,"BLAIRSVILLE","PA","157178096",,,,,,,"430 INNOVATION DR",,"BLAIRSVILLE","PA","157178096",,,,,,,"232918467","7243434060","621340",,,,,,,,,,,,,,,,,,,"2018-05-07T19:48:15-0500","KIMBERLY KOSHINSKY",,,,,272,320,,,320,,320,,,,,"4B4D4F4Q4H4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","9","1","0","0","FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,272,"2",,,,,,,,,
"20180725092130P030084251841001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CHILDREN, INC. WELFARE BENEFIT PLAN","501","1996-07-01","CHILDREN, INC.",,,"333 MADISON AVE",,"COVINGTON","KY","41011",,,,,,,,,,,,,,,,,,"310910787","8594312075","624410",,,,,,,,,,,,,,,,,,,"2018-07-25T09:01:22-0500","SHANNON STARKEY-TAYLOR","2018-07-25T09:01:22-0500","SHANNON STARKEY-TAYLOR",,,132,134,,,134,,,,,,,"4A4B4D4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,132,"2",,,,,,,,,
"20180725092457P040002527017001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SAN FRANCISCO SYMPHONY HEALTH AND WELFARE PLAN","501","1977-01-01","SAN FRANCISCO SYMPHONY",,,"201 VAN NESS AVENUE",,"SAN FRANCISCO","CA","94102",,,,,,,,,,,,,,,,,,"941156284","4155035433","711100",,,,,,,,,,,,,,,,,,,,,,,,,256,243,6,9,258,,,,,,,"4A4B4D4E4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,256,"2",,,"2018-07-28T07:00:00-0500","GORDON PETERSON",,,,,
"20180508122332P030054928241001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CHRISTIAN RENEWAL MINISTRIES, TSA","001","1991-01-01","CHRISTIAN RENEWAL MINISTRIES, INC.","CHRISTIAN RENEWAL MINISTRIES",,"200 N MAIN ST",,"MILLTOWN","NJ","088501418",,,,,,,"200 N MAIN ST",,"MILLTOWN","NJ","088501418",,,,,,,"591724840","7328284545","813000",,,,,,,,,,,,,,,,,,,"2018-05-08T12:21:57-0500","TING LEE","2018-05-08T12:21:57-0500","TING LEE",,,1,1,0,0,1,0,1,1,0,,"2E2G2J",,"0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","FILING_RECEIVED","2018-05-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,"2",,,,,,,,,
"20180725080000P040003435397001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"WESTLAKE DERMATOLOGY HEALTH PLAN","501","2015-01-01","WESTLAKE DERMATOLOGY",,,"8825 BEE CAVES ROAD, SUITE 100",,"AUSTIN","TX","78746",,,,,,,,,,,,,,,,,,"820540404","5126153154","621111",,,,,,,,,,,,,,,,,,,,,,,,,138,142,1,0,143,,,,,,,"4A4B4D4E4F4L","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,138,"2",,,"2018-07-24T03:00:00-0500","D'LYNN BOYD",,,,,
"20180725080257P030060641229001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SUBSEA 7 LIFE AND ACCIDENT PLAN","503","2012-01-01","SUBSEA 7 US LLC",,,"17220 KATY FREEWAY","SUITE 100","HOUSTON","TX","77094",,,,,,,,,,,,,,,,,,"943425630","7134301100","238900",,,,,,,,,,,,,,,,,,,"2018-07-24T10:34:30-0500","ANDREA CLANCY",,,,,276,269,0,0,269,,,,,,,"4B4L","1","0","0","0","1","0","0","0",,"0","0",,,"1","1",,,,"FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,276,"2",,,,,,,,,
"20180725104017P040080565815001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LOGIC TECHNOLOGY INC DENTAL PLAN","501","2000-01-01","LOGIC TECHNOLOGY, INC.",,,"650 FRANKLIN STREET 4TH FLOOR",,"SCHENECTADY","NY","123052168",,,,,,,,,,,,,,,,,,"141718796","5183702491","541519",,,,,,,,,,,,,,,,,,,,,,,,,361,246,,,246,,,,,,,"4D",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,361,"2",,,"2018-07-18T07:00:00-0500","PAUL T. HEINER",,,,,
"20180725140914P030084755585001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"CRAIG D REECE CORPORATION 401(K) PROFIT SHARING PLAN","006","2017-01-01","CRAIG D REECE CORPORATION",,,"P.O. BOX 331",,"PARK CITY","UT","84060",,,,,,,,,,,,,,,,,,"870638146","4356479192","531210",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,3,0,3,3,0,,"2A2E2J3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-07-25",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-07-14T07:00:00-0500","CRAIG D REECE",,"2018-07-14T07:00:00-0500","CRAIG D REECE",,
"20180725141050P040080971335001","2017-01-01","2017-12-31","2",,"1","0","0","0","1","0","0","0","0",,"CANTALICIAN CENTER DENTAL INSURANCE","506","2017-01-01","CANTALICIAN CENTER FOR LEARNING",,,"2049 GEORGE URBAN BLVD",,"DEPEW","NY","140431823",,,,,,,"2049 GEORGE URBAN BLVD",,"DEPEW","NY","140431823",,,,,,,"161003618","7169018714","624100","CANTALICIAN CENTER FOR LEARNING","JUDITH VRIESEN","2049 GEORGE URBAN BLVD",,"DEPEW","NY","140431823",,,,,,,"161003618","7169018714",,,,"2018-07-25T14:10:06-0500","JUDITH VRIESEN",,,,,102,102,,,102,,102,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-25","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,
